,survey_timestamp,recommend_rating,what_motivated,what_helpful,what_change,how_often,how_often_other,days_week,times_day,future_topics,referral_source,host_name,session_date,session_name,record_id_orig,response_id_orig,session_id_orig,as often as offered,every month,every six months,every three months,every two months,not interested,often_other,Mon,Tue,Wed,Thu,Fri,Sat,Sun,afternoon,evening,lunch,morning,cobalt,email,friend/colleague,hr,limeaid,referral_other,pm report,poster/flyer,wellfocused,resp_concat_text,resp_concat_text_wc,learn_skills_rating,use_skills_rating,cope_wellbeng_rating,satisfied_session_rating,host_id,session_id,response_id,record_id
121,2023-08-14 12:40:00,,i have been going through somethings in the last 2 years i need to handle proberly,how to use coping mechanisms properly,,,,"wednesday,,thursday",afternoon,how to get over childhood trauma,wellfocused,lily,2023-08-10,getting reconnected to the _big picture_,77,6,6,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,,0,0,,0,0,0,,1,i have been going through somethings in the last 2 years i need to handle proberly how to use coping mechanisms properly  how to get over childhood trauma,28,4.0,7.0,4.0,5.0,1,11,6,121
122,2023-08-15 11:31:00,,,,,,,,,,,lily,2023-08-14,building a sense of community,78,0,7,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,,0,3.0,5.0,3.0,4.0,1,12,0,122
123,2023-08-15 11:32:00,,"attended a prior session by dr lily brown. she is dynamic, practical, engaging and makes sense to me","resources shared, engaging presenter",nothing,,,friday,"lunch,,afternoon","attended a prior session by dr lily brown. she is dynamic, practical, engaging and makes sense to me",wellfocused,lily,2023-08-14,building a sense of community,79,1,7,,,,,,,,0,0,0,0,1,0,0,1,0,1,0,,0,0,,0,0,0,,1,"attended a prior session by dr lily brown. she is dynamic, practical, engaging and makes sense to me resources shared, engaging presenter nothing attended a prior session by dr lily brown. she is dynamic, practical, engaging and makes sense to me",41,4.0,4.0,4.0,5.0,1,12,1,123
124,2023-08-15 11:33:00,,email,,,,,monday,lunch,email,limeaid,lily,2023-08-14,building a sense of community,80,2,7,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,,0,0,,1,0,0,,0,email   email,2,4.0,6.0,3.0,4.0,1,12,2,124
125,2023-08-15 11:39:00,,,,,,,"monday,,tuesday,,wednesday,,thursday","morning,,lunch,,afternoon",,"pm report, wellfocused",lily,2023-08-14,building a sense of community,81,3,7,,,,,,,,1,1,1,1,0,0,0,1,0,1,1,,0,0,,0,0,1,,1,,0,4.0,7.0,3.0,5.0,1,12,3,125
126,2023-08-15 11:46:00,,i thought it was going to be more about avenues to join community events.,,,,,,,i thought it was going to be more about avenues to join community events.,pm report,lily,2023-08-14,building a sense of community,82,4,7,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,,0,i thought it was going to be more about avenues to join community events.   i thought it was going to be more about avenues to join community events.,28,2.0,4.0,2.0,3.0,1,12,4,126
127,2023-08-15 11:47:00,,shame / anonymity,the coping exercises and ways to shift your thinking,nothing,,,"all,days","all,times",shame / anonymity,"wellfocused, limeaid",lily,2023-08-14,building a sense of community,83,5,7,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,0,0,,1,0,0,,1,shame / anonymity the coping exercises and ways to shift your thinking nothing shame / anonymity,16,4.0,7.0,4.0,5.0,1,12,5,127
128,2023-08-15 12:04:00,,to help patients develop community connections,how to overcome barriers,nothing,,,"monday,,tuesday,,friday","morning,,lunch",to help patients develop community connections,pm report,lily,2023-08-14,building a sense of community,84,6,7,,,,,,,,1,1,0,0,1,0,0,0,0,1,1,,0,0,,0,0,1,,0,to help patients develop community connections how to overcome barriers nothing to help patients develop community connections,17,4.0,6.0,3.0,5.0,1,12,6,128
129,2023-08-15 12:06:00,,"as i've gotten older, i've started distancing myself from toxic friendships but have found it difficult to form new ones and when i do something happends that they don't last past 1 or 2 ""hangouts"".",confirmation on how i have felt in the past during the situations she discussed. ex. i've felt exactly what she said but after pushing myself to go to social events i do end up feeling happy that i ended up going. it was good to hear that is the best way to handle those feelings.,only that it would have been nice to hear of examples of social events out here in lancaster. i felt it was more geared to philly.,,,"monday,,tuesday,,thursday",lunch,"as i've gotten older, i've started distancing myself from toxic friendships but have found it difficult to form new ones and when i do something happends that they don't last past 1 or 2 ""hangouts"".","email, i think the pm report but can't remember.",lily,2023-08-14,building a sense of community,85,7,7,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,,1,0,,0,0,1,,0,"as i've gotten older, i've started distancing myself from toxic friendships but have found it difficult to form new ones and when i do something happends that they don't last past 1 or 2 ""hangouts"". confirmation on how i have felt in the past during the situations she discussed. ex. i've felt exactly what she said but after pushing myself to go to social events i do end up feeling happy that i ended up going. it was good to hear that is the best way to handle those feelings. only that it would have been nice to hear of examples of social events out here in lancaster. i felt it was more geared to philly. as i've gotten older, i've started distancing myself from toxic friendships but have found it difficult to form new ones and when i do something happends that they don't last past 1 or 2 ""hangouts"".",151,4.0,7.0,4.0,5.0,1,12,7,129
130,2023-08-15 12:28:00,,i recognize that i am that person that makes up excuses not to be involved and i need to stop.,to not go with the negative excuses that i tend to make.,nothing,,,"thursday,,friday",lunch,i recognize that i am that person that makes up excuses not to be involved and i need to stop.,"wellfocused, limeaid",lily,2023-08-14,building a sense of community,86,8,7,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,,0,0,,1,0,0,,1,i recognize that i am that person that makes up excuses not to be involved and i need to stop. to not go with the negative excuses that i tend to make. nothing i recognize that i am that person that makes up excuses not to be involved and i need to stop.,53,4.0,7.0,4.0,5.0,1,12,8,130
131,2023-08-15 13:49:00,,i already volunteer but i wanted some inspiration to volunteer more/get more involved in community.,discussing resources for engaging with community,including a personal story,,,"monday,,thursday,,friday","lunch,,afternoon,,evening",i already volunteer but i wanted some inspiration to volunteer more/get more involved in community.,pm report,lily,2023-08-14,building a sense of community,87,9,7,,,,,,,,1,0,0,1,1,0,0,1,1,1,0,,0,0,,0,0,1,,0,i already volunteer but i wanted some inspiration to volunteer more/get more involved in community. discussing resources for engaging with community including a personal story i already volunteer but i wanted some inspiration to volunteer more/get more involved in community.,40,4.0,6.0,3.0,4.0,1,12,9,131
132,2023-08-15 14:15:00,,any skills i can learn to help me socially are something i seek out,its normal to not feel motivated to keep social plans,"more conflict resolution skills perhaps when a social event that has been planned for a long time, gets changed last minute",,,"tuesday,,thursday,,friday","lunch,,afternoon",any skills i can learn to help me socially are something i seek out,"pm report, wellfocused",lily,2023-08-14,building a sense of community,88,10,7,,,,,,,,0,1,0,1,1,0,0,1,0,1,0,,0,0,,0,0,1,,1,"any skills i can learn to help me socially are something i seek out its normal to not feel motivated to keep social plans more conflict resolution skills perhaps when a social event that has been planned for a long time, gets changed last minute any skills i can learn to help me socially are something i seek out",59,3.0,6.0,4.0,5.0,1,12,10,132
133,2023-08-18 11:35:00,,,,,every month,,"tuesday,,wednesday,,thursday",lunch,,wellfocused calendar,erica,2023-08-17,strategies for stress reduction (part 2),44,0,5,False,True,False,False,False,False,False,0,1,1,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,,0,,,,,0,13,0,133
134,2023-08-18 13:20:00,7.0,stress mgmt,setting aside time to relax,nothing,every month,,"monday,,tuesday",lunch,,limeaid,erica,2023-08-17,strategies for stress reduction (part 2),45,1,5,False,True,False,False,False,False,False,1,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,1,0,0,0.0,0,stress mgmt setting aside time to relax nothing,8,,,,,0,13,1,134
135,2023-08-18 13:36:00,5.0,personal growth,savoring,,every month,,"monday,,tuesday,,wednesday,,thursday,,friday",,,email,erica,2023-08-17,strategies for stress reduction (part 2),46,2,5,False,True,False,False,False,False,False,1,1,1,1,1,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0.0,0,personal growth savoring,3,,,,,0,13,2,135
136,2023-08-18 14:03:00,9.0,good information,strategies to help,,every month,,,"morning,,lunch,,afternoon",strategies for saying no without the guilt!,"pm report, wellfocused calendar",erica,2023-08-17,strategies for stress reduction (part 2),47,3,5,False,True,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,0.0,0,0,1,0.0,1,good information strategies to help  strategies for saying no without the guilt!,12,,,,,0,13,3,136
137,2023-08-23 11:32:00,9.0,current pregnancy,appreciated the recommendations for resources available,needed more time,not interested,,"monday,,tuesday,,wednesday,,thursday","lunch,,afternoon",,pm report,erica,2023-08-22,preparing for the post-partum period and maternity leave,48,0,6,False,False,False,False,False,True,False,1,1,1,1,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,current pregnancy appreciated the recommendations for resources available needed more time,11,,,,,0,14,0,137
138,2023-08-23 11:33:00,3.0,i am 8 months pregant,it was just ok,"make in longer, no so general",every two months,,"monday,,tuesday,,wednesday,,thursday,,friday",lunch,"parenting, communicating effectively",pm report,erica,2023-08-22,preparing for the post-partum period and maternity leave,49,1,6,False,False,False,False,True,False,False,1,1,1,1,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,"i am 8 months pregant it was just ok make in longer, no so general parenting, communicating effectively",18,,,,,0,14,1,138
139,2023-08-23 11:49:00,9.0,i am birthing mom,whole session,nothing,every month,,"tuesday,,friday",evening,,pm report,erica,2023-08-22,preparing for the post-partum period and maternity leave,50,2,6,False,True,False,False,False,False,False,0,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0.0,0,0,1,0.0,0,i am birthing mom whole session nothing,7,,,,,0,14,2,139
140,2023-08-23 11:56:00,9.0,expecting,future resources,make it clear what type of questions would be answered.,every three months,,wednesday,lunch,,friend/colleague,erica,2023-08-22,preparing for the post-partum period and maternity leave,51,3,6,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0.0,0,0,0,0.0,0,expecting future resources make it clear what type of questions would be answered.,13,,,,,0,14,3,140
141,2023-08-23 12:02:00,10.0,i'm expecting,the resources and material,duration. should be at least 45 minutes.,every month,,"monday,,tuesday,,wednesday,,thursday","lunch,,afternoon",,"wellfocused calendar, limeaid",erica,2023-08-22,preparing for the post-partum period and maternity leave,52,4,6,False,True,False,False,False,False,False,1,1,1,1,0,0,0,1,0,1,0,0.0,0,0,0.0,1,0,0,0.0,1,i'm expecting the resources and material duration. should be at least 45 minutes.,13,,,,,0,14,4,141
142,2023-08-23 13:54:00,9.0,need for support with post partum and returning to work,strategies when it comes to asking for help and taking things step by step.,more q & a time,every month,,"tuesday,,wednesday,,thursday,,friday","lunch,,afternoon,,evening",resources for employees that may only apply pre or post pregnancy,wellfocused calendar,erica,2023-08-22,preparing for the post-partum period and maternity leave,53,5,6,False,True,False,False,False,False,False,0,1,1,1,1,0,0,1,1,1,0,0.0,0,0,0.0,0,0,0,0.0,1,need for support with post partum and returning to work strategies when it comes to asking for help and taking things step by step. more q & a time resources for employees that may only apply pre or post pregnancy,40,,,,,0,14,5,142
143,2023-08-24 09:12:00,7.0,expecting first baby,a mental health professional being there,offering free counseling,every month,,"wednesday,,friday","afternoon,,evening",,"pm report, wellfocused calendar, limeaid",erica,2023-08-22,preparing for the post-partum period and maternity leave,54,6,6,False,True,False,False,False,False,False,0,0,1,0,1,0,0,1,1,0,0,0.0,0,0,0.0,1,0,1,0.0,1,expecting first baby a mental health professional being there offering free counseling,12,,,,,0,14,6,143
144,2023-08-24 10:11:00,8.0,to learn about support resources,q&a,,every month,,wednesday,"lunch,,afternoon",mental health,pm report,erica,2023-08-22,preparing for the post-partum period and maternity leave,55,7,6,False,True,False,False,False,False,False,0,0,1,0,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,to learn about support resources q&a  mental health,8,,,,,0,14,7,144
145,2023-10-06 14:53:00,7.0,this topic is relevant and important to me as i'll be going out for my fourth maternity leave shortly. i'm interested in any resources related to this topic as i don't feel that new parents are strongly supported during their return back to work.,it was helpful to identify strategies to use during this time period.,,every two months,,"tuesday,,wednesday,,thursday","lunch,,afternoon",p,pm report,erica,2023-08-22,preparing for the post-partum period and maternity leave,56,8,6,False,False,False,False,True,False,False,0,1,1,1,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,this topic is relevant and important to me as i'll be going out for my fourth maternity leave shortly. i'm interested in any resources related to this topic as i don't feel that new parents are strongly supported during their return back to work. it was helpful to identify strategies to use during this time period.  p,57,,,,,0,14,8,145
146,2023-08-25 08:26:00,,,,,,,"monday,,friday","morning,,evening",,"wellfocused, limeaid",lily,2023-08-25,bringing down emotions,89,0,8,,,,,,,,1,0,0,0,1,0,0,0,1,0,1,,0,0,,1,0,0,,1,,0,3.0,4.0,3.0,4.0,1,15,0,146
147,2023-08-26 11:36:00,,the topic,sleep hygiene,nothing; offer again,,,friday,"morning,,lunch",weight loss over 50,"wellfocused, limeaid",lily,2023-08-25,bringing down emotions,90,1,8,,,,,,,,0,0,0,0,1,0,0,0,0,1,1,,0,0,,1,0,0,,1,the topic sleep hygiene nothing; offer again weight loss over 50,11,4.0,7.0,3.0,4.0,1,15,1,147
148,2023-08-26 15:49:00,,,,,,,friday,afternoon,,pm report,lily,2023-08-25,bringing down emotions,91,2,8,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,,0,0,,0,0,1,,0,,0,4.0,7.0,4.0,5.0,1,15,2,148
149,2023-08-26 20:54:00,,,real life examples to use,,,,,,,pm report,lily,2023-08-25,bringing down emotions,92,3,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,,0,real life examples to use,5,3.0,6.0,4.0,5.0,1,15,3,149
150,2023-08-27 13:53:00,,appropriate to current need,simple techniques to use in the moment,time for questions or discussion with others,,,,,"caring for aging parents: memory loss, support, mobility, decision making, etc.",pm report,lily,2023-08-25,bringing down emotions,93,4,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,,0,"appropriate to current need simple techniques to use in the moment time for questions or discussion with others caring for aging parents: memory loss, support, mobility, decision making, etc.",29,3.0,6.0,3.0,4.0,1,15,4,150
151,2023-08-28 07:53:00,,topic,techniques,,,,tuesday,morning,,wellfocused,lily,2023-08-25,bringing down emotions,94,5,8,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,,0,0,,0,0,0,,1,topic techniques,2,3.0,6.0,3.0,5.0,1,15,5,151
152,2023-08-28 07:56:00,,,,,,,"wednesday,,friday","lunch,,afternoon",,wellfocused,lily,2023-08-25,bringing down emotions,95,6,8,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,,0,0,,0,0,0,,1,,0,4.0,7.0,3.0,5.0,1,15,6,152
153,2023-08-28 08:07:00,,,,,,,"tuesday,,wednesday,,thursday,,friday","lunch,,afternoon",,"pm report, wellfocused, limeaid",lily,2023-08-25,bringing down emotions,96,7,8,,,,,,,,0,1,1,1,1,0,0,1,0,1,0,,0,0,,1,0,1,,1,,0,3.0,6.0,3.0,5.0,1,15,7,153
154,2023-08-28 08:38:00,,looking for ways to cope with work related stress,,,,,"monday,,friday","morning,,afternoon",,limeaid,lily,2023-08-25,bringing down emotions,97,8,8,,,,,,,,1,0,0,0,1,0,0,1,0,0,1,,0,0,,1,0,0,,0,looking for ways to cope with work related stress,9,2.0,3.0,2.0,3.0,1,15,8,154
155,2023-08-28 09:03:00,,,,,,,,,,pm report,lily,2023-08-25,bringing down emotions,98,9,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,,0,,0,3.0,5.0,3.0,4.0,1,15,9,155
156,2023-08-28 09:22:00,,am always up for ways to improve how i interact with others,,,,,thursday,evening,,"wellfocused, limeaid",lily,2023-08-25,bringing down emotions,99,10,8,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,,0,0,,1,0,0,,1,am always up for ways to improve how i interact with others,12,3.0,4.0,3.0,4.0,1,15,10,156
157,2023-08-28 09:41:00,,,,,,,,afternoon,,,lily,2023-08-25,bringing down emotions,100,11,8,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,,0,,0,4.0,7.0,4.0,5.0,1,15,11,157
158,2023-08-28 10:28:00,,,,,,,"tuesday,,wednesday,,thursday,,friday",lunch,,limeaid,lily,2023-08-25,bringing down emotions,101,12,8,,,,,,,,0,1,1,1,1,0,0,0,0,1,0,,0,0,,1,0,0,,0,,0,3.0,4.0,3.0,5.0,1,15,12,158
159,2023-08-31 11:34:00,,,,,,,wednesday,afternoon,,,lily,2023-08-30,coping with grief,102,0,9,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,0,,0,,0,4.0,7.0,4.0,5.0,1,16,0,159
160,2023-08-31 11:39:00,,,,,,,"monday,wednesday,friday","morning,lunch,afternoon",,,lily,2023-08-30,coping with grief,103,1,9,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,,0,0,,0,0,0,,0,,0,4.0,7.0,4.0,5.0,1,16,1,160
161,2023-08-31 11:43:00,,grieving 17 yr old son killed in an accident 4/1/23,going through the triangle diagrams,it should be 60 minutes long,,,"wednesday,thursday",lunch,loneliness,pm report,lily,2023-08-30,coping with grief,104,2,9,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,,0,0,,0,0,1,,0,grieving 17 yr old son killed in an accident 4/1/23 going through the triangle diagrams it should be 60 minutes long loneliness,22,3.0,6.0,3.0,4.0,1,16,2,161
162,2023-08-31 11:45:00,,my dad died 9 years ago unexpectedly and my sister died from covid in 2020 and i still have not gotten over this,how to cope,"to be done either in afternoon, or have a copy of the video available to look at again",,,wednesday,evening,"manage money, dealing with grief, dealing with addiction","wellfocused calendar,limeade",lily,2023-08-30,coping with grief,105,3,9,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,,0,0,,1,0,0,,1,"my dad died 9 years ago unexpectedly and my sister died from covid in 2020 and i still have not gotten over this how to cope to be done either in afternoon, or have a copy of the video available to look at again manage money, dealing with grief, dealing with addiction",52,3.0,7.0,3.0,5.0,1,16,3,162
163,2023-08-31 11:45:00,,i have never been taught how to cope or deal with grief,the charts to show how we react towards grief and how to maneuver out of the loop,make it longer :),,,"monday,tuesday,wednesday,thursday,friday","morning,lunch,afternoon,evening",anything dr. brown has to offer,limeade,lily,2023-08-30,coping with grief,106,4,9,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,,0,0,,1,0,0,,0,i have never been taught how to cope or deal with grief the charts to show how we react towards grief and how to maneuver out of the loop make it longer :) anything dr. brown has to offer,39,4.0,7.0,4.0,5.0,1,16,4,163
164,2023-08-31 11:50:00,,i loss five loved ones in 2022,how to cope with my grief,add a questions and answer session.,,,"monday,tuesday,wednesday,thursday,friday","morning,afternoon",positive thinking,pm report,lily,2023-08-30,coping with grief,107,5,9,,,,,,,,1,1,1,1,1,0,0,1,0,0,1,,0,0,,0,0,1,,0,i loss five loved ones in 2022 how to cope with my grief add a questions and answer session. positive thinking,21,3.0,7.0,3.0,4.0,1,16,5,164
165,2023-08-31 11:54:00,,topic and having attended other of dr. brown's talks,thinking strategies,nothing,,,"wednesday,thursday,friday",lunch,vasovagal therapy,wellfocused calendar,lily,2023-08-30,coping with grief,108,6,9,,,,,,,,0,0,1,1,1,0,0,0,0,1,0,,0,0,,0,0,0,,1,topic and having attended other of dr. brown's talks thinking strategies nothing vasovagal therapy,14,4.0,7.0,4.0,5.0,1,16,6,165
166,2023-08-31 12:05:00,,my finance past on 8/8/23,how to deal with the anger and guilt,,,,wednesday,afternoon,,pm report,lily,2023-08-30,coping with grief,109,7,9,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,1,,0,my finance past on 8/8/23 how to deal with the anger and guilt,13,3.0,7.0,3.0,4.0,1,16,7,166
167,2023-08-31 12:14:00,,recently lost my mother and it spoke to me,sleep recommedations,,,,"tuesday,wednesday,thursday","lunch,afternoon",parenting,"pm report,limeade",lily,2023-08-30,coping with grief,110,8,9,,,,,,,,0,1,1,1,0,0,0,1,0,1,0,,0,0,,1,0,1,,0,recently lost my mother and it spoke to me sleep recommedations  parenting,12,3.0,4.0,3.0,4.0,1,16,8,167
168,2023-08-31 12:15:00,,lost two people back-to-back,,more about acceptance and how to deal with not accepting loss,,,,,,pm report,lily,2023-08-30,coping with grief,111,9,9,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,,0,lost two people back-to-back  more about acceptance and how to deal with not accepting loss,15,1.0,2.0,1.0,1.0,1,16,9,168
169,2023-08-31 12:20:00,,loss of a loved one.,the six specific ways to cope with loss and grief.,,,,"monday,tuesday,wednesday,thursday,friday",lunch,organizational skills,pm report,lily,2023-08-30,coping with grief,112,10,9,,,,,,,,1,1,1,1,1,0,0,0,0,1,0,,0,0,,0,0,1,,0,loss of a loved one. the six specific ways to cope with loss and grief.  organizational skills,17,3.0,7.0,3.0,5.0,1,16,10,169
170,2023-08-31 12:22:00,,loss and grief,depression is typically from the past anxiety is worry about the futre,"i wouldn't change. it was informative, kept my full attention the entire time.",,,"tuesday,wednesday",lunch,"overthinking, burn out",pm report,lily,2023-08-30,coping with grief,113,11,9,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,,0,0,,0,0,1,,0,"loss and grief depression is typically from the past anxiety is worry about the futre i wouldn't change. it was informative, kept my full attention the entire time. overthinking, burn out",31,4.0,7.0,4.0,5.0,1,16,11,170
171,2023-08-31 12:29:00,,my husband passed last week and i just returned to work,grief is not a linear process,,,,"monday,wednesday,friday",lunch,,other,lily,2023-08-30,coping with grief,114,12,9,,,,,,,,1,0,1,0,1,0,0,0,0,1,0,,0,0,,0,1,0,,0,my husband passed last week and i just returned to work grief is not a linear process,17,4.0,4.0,3.0,4.0,1,16,12,171
172,2023-08-31 12:45:00,,many of my clients have been dealing with the chronic violence in philly on a daily basis. it severely impacts their mental health.,good refresher,,,,thursday,morning,,pm report,lily,2023-08-30,coping with grief,115,13,9,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,,0,0,,0,0,1,,0,many of my clients have been dealing with the chronic violence in philly on a daily basis. it severely impacts their mental health. good refresher,25,3.0,5.0,2.0,4.0,1,16,13,172
173,2023-08-31 13:06:00,,recent death of my father.,helped with recent loss and understanding how i was coping with it.,no,,,"monday,wednesday,thursday",lunch,,pm report,lily,2023-08-30,coping with grief,116,14,9,,,,,,,,1,0,1,1,0,0,0,0,0,1,0,,0,0,,0,0,1,,0,recent death of my father. helped with recent loss and understanding how i was coping with it. no,18,4.0,7.0,4.0,5.0,1,16,14,173
174,2023-08-31 13:40:00,,the topic,,the opportunity to ask questions.,,,thursday,lunch,blended families,wellfocused calendar,lily,2023-08-30,coping with grief,117,15,9,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,,0,0,,0,0,0,,1,the topic  the opportunity to ask questions. blended families,9,3.0,4.0,2.0,4.0,1,16,15,174
175,2023-08-31 14:18:00,,i wanted to learn new information.,the session gave me anew way to look at and mentally process grief and anxiety.,nothing,,,"tuesday,wednesday,thursday","lunch,afternoon,evening",helping children with stress issues.,"wellfocused calendar,limeade",lily,2023-08-30,coping with grief,118,16,9,,,,,,,,0,1,1,1,0,0,0,1,1,1,0,,0,0,,1,0,0,,1,i wanted to learn new information. the session gave me anew way to look at and mentally process grief and anxiety. nothing helping children with stress issues.,27,3.0,5.0,4.0,4.0,1,16,16,175
176,2023-08-31 14:32:00,,personal growth,all the information provided.,the caption box blocked some of the slides.,,,"monday,tuesday,wednesday,thursday,friday","morning,lunch,afternoon",no recommendations,wellfocused calendar,lily,2023-08-30,coping with grief,119,17,9,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,,0,0,,0,0,0,,1,personal growth all the information provided. the caption box blocked some of the slides. no recommendations,16,3.0,6.0,3.0,5.0,1,16,17,176
177,2023-08-31 14:43:00,,my dad is dying,,,,,"wednesday,friday",lunch,,wellfocused calendar,lily,2023-08-30,coping with grief,120,18,9,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,,0,0,,0,0,0,,1,my dad is dying,4,3.0,5.0,3.0,4.0,1,16,18,177
178,2023-08-31 15:22:00,,grief - to better understand my feelings,,,,,tuesday,morning,,pm report,lily,2023-08-30,coping with grief,121,19,9,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,,0,0,,0,0,1,,0,grief - to better understand my feelings,7,3.0,7.0,3.0,4.0,1,16,19,178
179,2023-08-31 16:17:00,,i just jumped on it when it was presented to me.,everything was helpful,working on everything,,,"tuesday,thursday","lunch,afternoon",how to identify when things are about to happen.,"wellfocused calendar,limeade",lily,2023-08-30,coping with grief,122,20,9,,,,,,,,0,1,0,1,0,0,0,1,0,1,0,,0,0,,1,0,0,,1,i just jumped on it when it was presented to me. everything was helpful working on everything how to identify when things are about to happen.,26,4.0,7.0,4.0,4.0,1,16,20,179
180,2023-08-31 17:40:00,,the doctor,new resources,little more time,,,wednesday,"lunch,evening",work burnout,wellfocused calendar,lily,2023-08-30,coping with grief,123,21,9,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,,0,0,,0,0,0,,1,the doctor new resources little more time work burnout,9,3.0,5.0,3.0,5.0,1,16,21,180
181,2023-08-31 19:12:00,,general knowledge,honed in tips i already knew,nothing,,,monday,morning,anxiety,pm report,lily,2023-08-30,coping with grief,124,22,9,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,,0,0,,0,0,1,,0,general knowledge honed in tips i already knew nothing anxiety,10,3.0,7.0,3.0,4.0,1,16,22,181
182,2023-09-05 10:51:00,,,,,,,wednesday,lunch,,pm report,lily,2023-08-30,coping with grief,125,23,9,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,,0,0,1,,0,,0,3.0,4.0,3.0,3.0,1,16,23,182
183,2023-09-13 11:31:00,,lack of time management,everything!,nothing,,,"monday,tuesday,wednesday,thursday,friday","morning,lunch,afternoon",,limeade,lily,2023-09-12,time management,126,0,10,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,,0,0,,1,0,0,,0,lack of time management everything! nothing,6,4.0,7.0,4.0,5.0,1,17,0,183
184,2023-09-13 11:37:00,,i avoid doing home chores.,the tricks that i currently employe are used by others,have a segment focus on home life.,,,"monday,tuesday,wednesday",lunch,not sure,wellfocused calendar,lily,2023-09-12,time management,127,1,10,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,,0,0,,0,0,0,,1,i avoid doing home chores. the tricks that i currently employe are used by others have a segment focus on home life. not sure,24,3.0,5.0,3.0,5.0,1,17,1,184
